115,7.08,-47.98,48.5,0.00432115,0.000277957,9.99,-0.0002,-2.002e-05,10.64,10.64,-0.006714,-0.01025,-0.005,14.25,14.25,-0.00521215
116,7.14,-48.48,49,-0.00974679,0.000297782,9.99,-0.0004,-2.002e-05,14.24,14.24,-0.002136,0.0095,-0.0035,14.25,14.25,0.00132601
117,7.22,-48.96,49.5,-0.0105081,0.000222144,9.99,-0.0002,-2.002e-05,14.24,14.24,-0.006714,0.0095,-0.0035,14.25,14.25,0.00562302
118,7.3,-49.46,50,0.00737185,0.000251042,9.99,-0.0004,-2.002e-05,14.24,14.24,0.000916,0.0095,-0.0015,14.25,14.25,-0.0130121
119,7.36,-49.96,50.5,-0.00751758,0.000284476,9.9925,0,1.00075e-05,14.24,14.24,0.005494,0.0095,0.005,10.6875,10.6875,0.00905955
120,7.44,-50.44,51,0.0143481,0.000313803,9.9925,0.0002,1.00075e-05,14.24,14.24,-0.014344,0.0095,-0.006,10.6875,10.6875,-0.0096909
121,7.52,-50.94,51.5,0.0112375,0.000326309,9.9925,-0.0004,-5.00375e-05,10.64,10.64,0.008546,-0.01025,-0.0005,10.6875,10.6875,-0.0103784
122,7.58,-51.44,52,-0.00715913,0.000321881,9.9925,0,1.00075e-05,10.64,10.64,-0.009766,-0.01025,0.0005,10.6875,10.6875,-0.00509359
123,7.66,-51.94,52.5,0.00193539,0.000300519,9.9925,-0.0004,-2.0015e-05,10.64,10.64,-0.010529,-0.01025,-0.0115,10.6875,10.6875,-0.00503026
124,7.74,-52.42,53,0.0152874,0.000262222,9.99,-0.0006,-5.00501e-05,10.64,10.64,-0.005188,-0.01025,-0.005,14.25,14.25,-0.00787572
125,7.8,-52.92,53.5,-0.00904463,0.000106991,9.99,-0.0006,-2.002e-05,10.64,10.64,-0.005188,-0.01025,-0.003,14.25,14.25,0.00678746
126,7.88,-53.42,54,0.00317446,3.48251e-05,9.99,-0.0004,-2.002e-05,14.24,14.24,-0.00824,0.0095,-0.006,14.25,14.25,-0.00791418
127,7.96,-53.9,54.5,0.0192703,-5.42752e-05,9.99,-0.0004,-2.002e-05,14.24,14.24,0.005494,0.0095,0.0015,14.25,14.25,-0.0110816
128,8.02,-54.4,55,-0.0121782,-0.00016031,9.99,0,1.001e-05,14.24,14.24,-0.00824,0.0095,-0.0005,14.25,14.25,-0.0106039
129,8.1,-54.9,55.5,0.00691215,-0.000283279,9.9925,-0.0002,-2.0015e-05,14.24,14.24,-0.011292,0.0095,-0.0095,10.6875,10.6875,-0.00951759
130,8.18,-55.4,56,0.00995412,-0.000498365,9.9925,-0.0006,-5.00375e-05,14.24,14.24,-0.011292,0.0095,-0.008,10.6875,10.6875,-0.00832641
131,8.24,-55.88,56.5,-0.0157631,-0.000552061,9.9925,-0.0008,-5.00375e-05,10.64,10.64,-0.009766,-0.01025,-0.0075,10.6875,10.6875,-0.000321624
132,8.32,-56.38,57,0.0106252,-0.000542549,9.9925,-0.0008,-5.00375e-05,10.64,10.64,-0.009766,-0.01025,-0.0075,10.6875,10.6875,0.00072031
133,8.38,-56.88,57.5,-0.0107331,-0.000569829,9.99,-0.0006,-5.00501e-05,10.64,10.64,-0.00061,-0.01025,-0.002,14.25,14.25,0.00443817
134,8.46,-57.36,58,0.019467,-0.0004339,9.99,-0.0002,-2.002e-05,10.64,10.64,-0.00061,-0.01025,0.0015,14.25,14.25,0.00402014
135,8.54,-57.86,58.5,0.014496,-0.000234764,9.99,0,-2.002e-05,14.24,14.24,0.003968,0.0095,0.003,14.25,14.25,0.00492674
136,8.6,-58.36,59,-0.0122761,2.75798e-05,9.99,0.0002,1.001e-05,14.24,14.24,0.003968,0.0095,0.005,14.25,14.25,0.00914453
